,text,label
192,"【19日0时至12时，#北京新增报告1例境外输入病例#】3月19日0时至12时，新增报告境外输入确诊病例1例, 为美国输入病例。截至3月19日12时，累计报告境外输入确诊病例65例，治愈出院病例6例。3月19日0时至12时，无新增报告本地新冠肺炎确诊病例。治愈出院病例1例。截至3月19日12时，累计报告本地确诊病例415例，治愈出院",True
213,【#武汉4月8日零时起解除离汉离鄂通道管控#措施】据湖北省人民政府网站，从#3月25日零时起武汉市以外地区解除离鄂通道管控#，有序恢复对外交通，离鄂人员凭湖北健康码“绿码”安全有序流动。武汉市继续实施严格的离汉离鄂通道管控措施。从3月25日零时起，在做好健康管理、落实防控措施的前提下，对持有湖北健康码“绿码”的外出务工人员，经核酸检,True
561,吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典爆发,False
570,（转自 头条 良医济世）一个美国国籍的华人感染新冠了，听说国内免费治疗，且非常有经验，一家三口吃了一倍量的退烧药逃避防疫检查回到中国，（注意他说的是回到祖国，其实国籍已变，美国才是他的祖国），第二天得知，治疗费用自己掏，非常不满，询问在哪里投诉？是否可以募捐？巨婴，我建议你打美国大使馆投诉吧。近日北京明确指出，对于国内没有医保的，原,False
525,#钟南山 新冠肺炎疫情有望4月前结束# 屠呦呦教授再次落选院士——科研之痛何时止！02-27 07:072020年的两院院士评选，我国诺贝尔奖获得者屠呦呦教授再次落选。评选委员会给出了她落选的理由：1、没有留洋背景，2、没有博士学位，3、没有足够的论文。三条理由，我只想问有留洋背景就代表你们见识多吗？有博士学位就代表你学问好吗？有足,False
453,一手消息，大家请注意啦！#武汉加油# 四川广汉，一家人的女婿从武汉回来几天了，隐瞒打工地址，每天到处去打牌，今天发病了#全国确诊新型肺炎病例# 2安庆·潜山市 O网页链接   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
403,【#写给青年的6封信#】抗疫阻击战中，全国1.2万多名“90后”“00后”医护人员驰援湖北；在脱贫攻坚战场，众多青年人正用汗水书写着最美青春…五四青年节，老中青三代文艺工作者牛犇、梁晓声、田沁鑫、郎朗、笛安、张新成，致信抗疫、扶贫一线的青年代表，致敬#青春的逆行#。戳图，见信知心↓↓O写给青年的六封信——你们的青春绽芳华,True
431,#襄阳封城#襄阳25号0点封城了，作为最后一个封城城市，至此湖北封省了。 ,False
30,【#奶奶派出所放下4000元转身就走#：这么好的国家想继续好下去】近日，广东佛山禅城公安分局同济派出所，一位老奶奶放下一沓约4000元现金转身离开，民警一路追到老人家门口把钱退回。在奶奶家门口，民警被她的一番话深深打动，“一点心意支持国家，希望科研人员早日研发出药物，抑制住疫情。这么好的国家，想继续好下去，继续建设好，继续繁华”。L,True
470,#兴趣话题词#   #抗疫新药用于临床试验#   #入组病人270名# 2月2日，中国国家药监局药品审评中心（CDE）正式受理瑞德西韦的临床试验申请。另据外媒报道，美国公共安全卫生部门经特朗普特批，同意将该药物专利豁免，向中国紧急公开药物分子结构至4月27日。按计划，试验将从2月3日开始，总样本量270例，入组轻、中度新冠肺炎患者。,False
599,转：美国认真了，疫情不在话下。35艘医疗舰已开赴各沿海港口，每舰有1000张病床和治疗设备，相当于35个雷神医院，180所战地医院一夜遍布全美，如果需要可以无限，支起帐篷就干了。美国的战时应急能力，令人叹为观止。我们花了十天建了两所医院，他们6个小时就可以立起一个野战医院，而且全套都是程序化运作，没有丝毫的手忙脚乱。,False
643,一手消息，大家请注意啦！网传俄罗斯为确保疫情期间民众待在室内，放出去500头狮子。太迷了吧，这么硬核，很俄罗斯，看起来都不像假新闻了，不过为什么不是熊呢？#俄罗斯疫情#   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
554,转：吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典,False
145,【#31省区市新增24例新冠肺炎#，#31省区市累计报告80778例新冠肺炎#】3月10日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，新增死亡病例22例（湖北22例），新增疑似病例31例。  当日新增治愈出院病例1578例，解除医学观察的密切接触者3235人，重症病例减少302例。  截至3月10,True
490,"最新消息来临啦，大家注意~！睢宁东梁集镇刚发生一场案件，在新型冠状病毒肺炎期间，村口值岗人员在值岗期间，村里有人强行出村，被村口值岗人员拦住了，结果悲剧发生了，对方回家拿出菜刀，把村口值岗人员一刀砍到脖子上，值岗人员当场死亡。 2蚌埠·怀远县 O网页链接   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
560,吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典爆发,False
680,一手消息，大家请注意啦！柳州奖励援鄂医疗队员，每人一辆汽车！赠奖车打有英雄字样，实在太过了，低调的人怎么开的出去？ L翻译老顽童的微博视频   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
46,【习近平：坚决#打赢疫情防控的人民战争总体战阻击战#】中共中央总书记、国家主席、中央军委主席习近平10日在北京调研指导新型冠状病毒肺炎疫情防控工作时强调，当前疫情形势仍然十分严峻，各级党委和政府要坚决贯彻党中央关于疫情防控各项决策部署，坚决贯彻坚定信心、同舟共济、科学防治、精准施策的总要求，再接再厉、英勇斗争，以更坚定的信心、更顽强,True
593,"最新消息来临啦，大家注意~！美国人对冠状病毒熟悉的很（美国流感）美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。 L山高君为峰的微博视频   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
49,【#武汉危重患者自述好转经过#，一定要有信心，听从医护人员指导】10日下午，武汉协和医院西院区隔离病区内，43岁的患者王先生讲述从病情危重到病情平稳的过程，用真实经历告诉患者：只要有信心，听从医护人员指导，一定能恢复健康。北京医疗队北京世纪坛医院领队丁新民医生表示3点很关键：①一定要吃东西；②好好休息，减少耗氧动作；③一定要有信心，,True
153,【感谢中国！#罗马上空响起义勇军进行曲#】意大利米兰，中午12时，伴随着正午12点的钟声，#米兰民众掌声致敬抗疫一线医务#；意大利罗马，晚上18时许，A线地铁站Re di Roma附近的小区响起中国国歌《义勇军进行曲》，并有人大声高喊“Grazie Cina！”（感谢中国），周围居民纷纷鼓掌致意，感人肺腑。近日来，意大利民众在各地发,True
181,【#10分钟读懂中国战疫数据日志#】2019年的最后一月，一场突如其来的疫情侵袭武汉。一个城市、一个国家，乃至整个世界的步履，都因此而改变。中国举国上下全力应对，当前形势逐步向好。但这是场全人类与病毒的较量。全球战疫，还在继续…#中国战疫数据日志#↓↓向每一位战斗在抗疫一线的你，致敬！@科技袁人  L人民日报的微博视频,True
580,一分钟前收到：特朗普在讲台上出状况了，被架下去了。架他的人也传染上了！特朗普刚刚晕了！快讯！美国总统唐纳德 特朗普先生确诊为冠状病毒正在医院接受治疗，总统职务由副总统彭斯接替。美国全国上下一片恐慌。许多持有中国签证的美国人正在争抢前往中国的航班，飞机票是平时的十倍。 2珠海 O网页链接,False
221,【#天津新增加拿大和英国输入病例#，#天津新增输入病例2例#】记者从天津市疾控中心获悉，3月25日6时至18时，天津无新增报告本地新冠肺炎确诊病例。新增报告2例境外输入确诊病例（均为中国籍），累计报告境外输入确诊病例11例（在院11例，其中重型3例、普通型5例、轻型3例；中国籍10例、法国籍1例）。境外输入第10例，男，14岁，中国,True
594,"最新消息来临啦，大家注意~！美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。如果不是这次病毒，我们都不知道美国的医疗底牌呢！#海外疫情##特朗普称美国经济可能走向衰退#   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
245,【专家解读：#什么是核酸检测单阳性# #什么是无症状感染者#】2020年3月29日河南卫生健康委通报，2020年3月28日0时—24时，河南省漯河市新增新冠肺炎本地确诊病例1例，并通报了郏县的两例新冠病毒无症状感染者和一例新冠病毒核酸检测单阳性、无症状者。无症状感染者、核酸检测单阳性到底是什么意思？记者就这些问题采访了河南省新冠肺炎,True
147,【平安归来！#中国抗疫专家组启程赴意大利#】11日，由中国红十字会1名副会长带队，以及由来自国家疾控中心、四川大学华西医院、四川省疾控中心等地的专家及医护人员组成的中国红十字会志愿专家团队携带相关人道救援物资，启程飞赴意大利。此前，我外交部表示，将向意方提供医疗物资援助。如意方需要，中方也愿意派出医疗小组赴意协助抗疫。O华西“王炸”,True
713,一手消息，大家请注意啦！#北京健康宝崩了#希望能尽快修好今天还能到公司了吗加油健康宝！这是要给我放假了吗？#每日话北京# L心慌的尊者的微博视频   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
595,【美国佬还真牛】美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。没想到第三次世界大战就这样开始了，是人类对病毒的战争。美国这个储备，当真是打仗的架势啊，谁会想到会在军舰上建立这么多病房。明显就是为了远程作战时候的准备。如果不是这次病毒，谁能想到人家的底牌，我们一直,False
684,一手消息，大家请注意啦！#最新疫情地图# 柳州奖励援鄂医疗队员每人一辆汽车！每辆车都印有英雄字样，今后在该市停车不收费。 2东莞 L思zs6669的微博视频   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
328,【#罗斯福号航母一水兵死于新冠肺炎#】据美国福克斯新闻网报道，美国海军官员透露，“西奥多·罗斯福”号航母上一名水兵13日死于新冠肺炎相关并发症。这名水手9日因感染新型冠状病毒，被送往关岛的一家美国海军医院重症监护室抢救。美国海军部透露，截至4月11日，美国海军已完成了“西奥多·罗斯福”号航母上92%的船员的核酸检测，有550名船员检,True
700,"最新消息来临啦，大家注意~！武汉东西湖区三民小区全部转红码，门口全是特警守门。东北三省沦陷，复工复学报复性收税，全国蔓延只是迟早的事儿，大禹治水堵是堵不住的，特效药又没有，疫苗又搞不出来，咋办？！…转自朋友圈 O网页链接   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
103,【山东#青岛对四类入境人员实行集中隔离或留观#】来自青岛市新冠肺炎疫情防控指挥部办公室消息，自青岛启动新冠肺炎疫情一级响应以来，一直对境外来青人员严格防控。据统计，1月24日至2月23日，青岛机场共入境20516人次。对入境人员中的“四类情形”，一律实行集中隔离或留观：一是有疫区旅行史或居住史并有发热或呼吸道症状的；二是与新型冠状病,True
264,【#华春莹回应台湾捐1000万口罩给欧美#】4月1日，外交部发言人华春莹主持例行记者会。有记者提问，台湾捐赠1000万口罩给欧美国家，发言人对此有何评论？发言人华春莹对此回应，如果我没有记错的话，在大陆刚刚发生疫情的时候，台湾当局发公告不允许口罩出口。目前美国国内疫情形势十分严峻，中国一些地方省市和企业纷纷向美国人民提供力所能及的帮,True
203,【人民日报刊文：#新基建拓展创新发展空间#】战疫期间，云服务无处不在；从流动人员健康监测，到疫情态势研判，大数据应用身手不凡；广泛应用机器人配送、无接触方舱CT，人工智能崭露头角…数字技术普及，人们愈发感到托举产业数字化、数字产业化的新型基础设施的重要性。#张勇呼吁抓住数字新基建机遇# °新型基础设施建设拓展创新发展空间,True
352,【#世卫组织肯定中国订正新冠病例数据#】世界卫生组织卫生紧急项目技术负责人范凯尔克霍弗周五表示，中国向世卫组织上报订正的病例数据非常重要，事关公共卫生，必须掌握确切的数字和情况。她预计许多国家在回顾新冠病例统计数据时都会遇到同样的情况，并表示已关注到有报道称不少国家都存在医疗系统之外的病亡病例并未被统计在内的情况。L海客新闻的秒拍视,True
8,【#广东打击哄抬口罩价格行为# 】广东省市场监管局21日通报，为保障新型冠状病毒感染引发的肺炎相关防控医药产品的价格稳定，目前广东已全面开展巡查、检查和提醒告诫，要求零售药店明码标价，不跟风涨价。#广东打击哄抬口罩等防控医药用品价格行为 #　　受新型冠状病毒感染的肺炎疫情影响，广东省部分地市出现口罩等防控医药用品热销现象。　　21日,True
573,一分钟前收到：特朗普刚刚晕了！快讯！美国总统唐纳德 特朗普先生确诊为冠状病毒正在医院接受治疗，总统职务由副总统彭斯接替。美国全国上下一片恐慌。许多持有中国签证的美国人正在争抢前往中国的航班，飞机票是平时的十倍。 L燃烧翅膀live的微博视频 ,False
740,一手消息，大家请注意啦！据媒体，84岁的钟南山院士已空降北京！本该养老的年龄，为了“钟”止疫情，度过“南”关，再次出“山”！#奇趣视频#  #治愈视频#  L最治愈的视频的微博视频   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
611,【美国疫情】美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。—— 没想到第三次世界大战就这样开始了，这是人类对病毒的战争。必胜#美国##美国疫情# 2美国·洛杉矶 L美国陈蔚的微博视频 ,False
514,#关注新型肺炎# 【复工仍需自我保护】据不完全统计，复工后发生的聚集性疫情12起共15人确诊，18人传染，514人以上被隔离 。包含内蒙古赤峰一发电厂、山西一发电厂。#如果再不复工# 就有人出现心理疾病，还有更多人发生财务危机，更多公司面临破产的可能！然而要因复工被人传染病毒，那就有些得不偿失，无论怎样生命健康才是最重要的！,False
302,【#北京要求所有观察人员必须核酸检测#】7日下午，北京召开新冠肺炎疫情防控工作领导小组第五十二次会议暨首都严格进京管理联防联控协调机制第十九次会议。会议指出，当前境外疫情呈暴发增长态势，境外输入和本地反弹的风险都不容低估。要全面从严管理集中医学观察点。加强跨区协调配合。严格落实入境人员“两个全覆盖”要求，所有集中或居家医学观察的人员,True
293,【#张文宏担心病毒在全世界蔓延#】过去一周，全球新增50万新冠肺炎病例。上海医疗救治专家组组长张文宏日前接受采访表示，全球病例数猛增警告我们，全世界要团结起来，帮助医疗资源不充足的国家一起抗疫。#全球疫情取决于控制得最差的国家#，不取决于哪个国家控制最好、最早。“只要世界上还有一个国家没有控制好”，这个病毒“就会向全世界蔓延”。这场,True
268,【#意大利新增确诊4668例#，#意大利累计确诊新冠肺炎115242例#】根据意大利民事保护部门公布的最新数据，截至当地时间4月2日18时，意大利现有新冠肺炎确诊病例83049例，死亡13915例，治愈18278例，累计确诊病例115242例，较4月1日18时新增确诊4668例，新增760例死亡病例。（人民日报记者韩硕） ,True
475,"最新消息来临啦，大家注意~！武汉因感染被隔离的宝宝，看到医生后求抱抱！中国加油💪武汉加油💪💪快快好起来！#李兰娟院士团队重大成果# 希望全天下的孩子没病痛都健健康康的[感谢][感谢][感谢] L军控团的微博视频   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
185,【#法国新增1404例新冠肺炎#，#法国确诊新冠肺炎升至9134例#】3月17日法国卫生部宣布，法国新冠肺炎患者较昨日新增1404例，累计确诊共 9134例，其中重症931例，死亡264例，治愈1000例。法国卫生部称血库库存不足15天，呼吁民众献血。法国外交部长对法媒表示，中国向法国捐赠100万口罩等防护物资，充分展现两国团结。（,True
342,【#北京居家隔离擅自外出将集中隔离重计14天#：费用自理】4月16日，在北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市委组织部部务委员徐颖表示，目前有个别居家观察人员不遵守政策规定，在居家期间擅自外出，带来疫情传播风险，社区（村）要加强居家观察管理，居家观察人员要严格遵守隔离观察要求，对违反规定擅自外出的，一律转送集中观察点,True
369,【#美国2月初已出现死亡病例#】据美国有线电视新闻网当天报道，2月6日与17日在加利福尼亚州北部圣克拉拉县出现的两例死亡病例，目前被发现是美国境内最早死于新冠病毒感染的病例。此前，美国首例新冠病毒感染死亡病例被认为是2月29日在华盛顿州出现的一例死亡病例。圣克拉拉县的这两名死者去世前未做过新冠病毒感染检测，但最新公布的尸检发现两人都,True
60,【#武汉查处抗疫失职失责13人#】近日，武汉市纪检监察机关先后查处4起在疫情防控工作中不认真履职尽责案件，共有13人被查处。其中，被中央指导组指出工作不够细、不到位的武汉市洪山区，副区长王在桥因严重失职失责问题受到政务撤职处分。硚口区长丰街#漏报信息致患者自缢武汉多人被处理#，另有多人因擅自外出离岗、未落实工作人员到岗等问题受到处分,True
12,【人民锐评：#宁可十防九空也要切断传染源#】30个省份已先后启动重大突发公共卫生事件一级响应，标志着这场抗击疫情的战斗已进入最高等级。但是，形势依然严峻，斗争还在继续。战“疫”一线留观床位紧张、医疗物资告急还未得到缓解；网络谣言在加剧社会恐慌甚至将抗“疫”变成恐“鄂”；一些地方对当前疫情形势估计不足、行动迟缓。此时此刻，尤需各级党政,True
695,由於義大利疫情嚴重禁足已久，威尼斯水下的蓮花都長滿水面以上了！美得一塌糊塗！ ,False
632,一手消息，大家请注意啦！#战斗民族养成记# 普京下放800只老虎和狮子上街，为了敦促人民呆在家里......#全球疫情##最新疫情地图##新型冠状病毒#   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
313,【#黑龙江通报新增40例输入病例详情#】4月8日0-24时，#黑龙江新增40例俄罗斯输入病例#。黑龙江省卫健委通报新增40例境外输入病例有关情况，具体如下：病例1-16：葛某，男，64岁，张某，男，66岁，中国籍，常住地：天津市武清区。林某，女，36岁，中国籍，常住地：福建省福清市三山镇。禄某，男，48岁，中国籍，常住地：黑龙江省哈,True
119,【#全军医护保持零感染#】军委后勤保障部卫生局局长陈景元表示，目前全军63所定点收治医院开设收治床位近3000张，#全军1万余名医护投入一线救治#。截至3月1号，武汉火神山、泰康同济、妇幼光谷三所医院集中收治地方重症患者3467人，治愈689人。全军定点收治医院和军队支援湖北医疗队累计收治新冠肺炎患者达4450例。已经治愈出院100,True
211,【#全球确诊新冠肺炎病例超33万#，#世卫组织称新冠肺炎大流行呈加速传播#】当地时间3月23日，世界卫生组织发布第63期新冠肺炎疫情简报。简报显示，截至欧洲中部时间23日10时（北京时间23日17时），各国共报告新冠肺炎确诊病例332930例，新增40788例，死亡14510例，新增1727例。中国以外新冠肺炎确诊病例为251329,True
552,吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典爆发,False
630,昨天意大利死亡人数达到了793，等于每个小时死去33个人，军车运棺材去墓地。。。#意大利加油# 看来每一百年都有一次大瘟疫。。。。。。俄罗斯放出了500个狮子在街上，用以警戒人民不要出门。#这一集没看过系列# #全球人民抗击疫情#  。。。一位95岁的奶奶在意大利被救回来了，总算有了点希望。最后一图猜猜在哪里！,False
189,【#拥有外省健康码可在湖北境内亮码通行#】据湖北省新型冠状病毒感染肺炎疫情防控指挥部通知，为加快推动企业复工复产和务工人员安全有序返岗，经省指挥部研究决定#湖北全省认可外省健康码#：①拥有外省健康码的人员，在湖北境内“亮码通行”，小区（村组）、防疫卡点查验健康码、测温正常即予放行，不得再设置障碍，不得要求另行提供健康证明（确实无法申,True
357,【4月20日起，#哈尔滨高三复课师生公费核酸检测#】记者从4月18日晚哈尔滨市召开的新闻发布会上获悉，根据目前的疫情形势，为了确保高三学生复课安全，哈尔滨计划从4月20日开始，对高三复课的教职工、学生及家庭成员分期分批进行、核酸和血清抗体检测，根据广大家长意愿，为保证学生安全，检测期间采取网上授课。具体由教育行政主管部门负责组织实施,True
535,分享：宁波女子为获得绿卡，捐给美国20万只口罩，自称已不是中国人O网页链接 ,False
233,#暂停持有效中国签证的外国人入境#【外交部：28日起#暂停持有效中国签证居留许可的外国人入境#】中方决定自2020年3月28日0时起，暂时停止外国人持目前有效来华签证和居留许可入境。暂停外国人持APEC商务旅行卡入境。暂停口岸签证、24/72/144小时过境免签、海南入境免签、上海邮轮免签、港澳地区外国人组团入境广东144小时免签、,True
516,【警惕！不宜开工！！全国已有12起复工后聚集性疫情发生，500多人被隔】离近期全国陆续复工，据不完全统计，复工后发生的聚集性疫情12起共15人确诊，18人传染，514人以上被隔离 。包含内蒙古赤峰一发电厂、山西一发电厂。#新型冠状病毒# #全国确诊新型肺炎病例#   ¡查看图片,False
55,【#广电总局免费提供180部优秀节目#】据国家广电总局，日前已启动全国广播电视节目“众志成城 共同战疫”公益展播活动。根据安排，《大禹治水》《宇宙护卫队》《猪猪侠》等180余部、共近2000小时的优秀电视节目、动画片、纪录片、广播剧将无偿提供播出版权，在全国各级广播电视台广泛播出。O国家广电总局组织公益展播活动，以优秀作品鼓...,True
607,美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。这场人类对病毒的战争，让美国露出了不少暗牌。按美国这个储备，谁也没能想到美国拥有这么多医疗军舰。这些医疗舰明显就是为了远距离大规模作战准备的。如果不是这次病毒战，谁能想到美国的拥有如此大的作战储备。看来全世界太平还存,False
210,【俄媒：#当初批评中国的防疫措施西方正在用#】今日俄罗斯一主持人日前在节目中对比了一些西方媒体对中国早先防疫措施的指责与如今西方的防疫措施，称“还记得只有中国一国抗击新冠疫情的时候吗？那时候西方可是鼓足了劲儿批评中国应对危机的方法…在新冠病毒横扫欧洲后，情景跟之前疫情高峰期的中国是一样一样的”。  L人民日报的微博视频,True
701,"大家注意啦！最新消息！！武汉东西湖区三民小区全部转红码！门口全是特警守门。东北三省沦陷疫情还在继续……！ O网页链接   请朋友们都多多转发，祝愿好人一生平安！愿大家永远辛福安康！辛福安康，阖家欢乐,常遇开心事,事事顺利，远离灾厄病痛~~~~！！！！",False
473,一手消息，大家请注意啦！广州南岸腾龙国际，女的在家里喷洒酒精消毒，男的在厨房做饭，家里就爆炸了，疫情防控期间，大家对酒精一定要安全使用 O网页链接   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
200,【#法国新增1861例新冠肺炎#，#法国累计确诊超万例#】3月19日法国卫生部宣布，法国新冠肺炎患者较昨日新增1861例，累计确诊共10995例，其中入院治疗4461例，重症1122例，死亡372例。法国总统马克龙宣布，将在10年内再提供50亿欧元用于医学研究。法国公共健康局总干事吉纳芙·切恩预计，法国疫情发展可望在2至4周内减速，,True
642,一手消息，大家请注意啦！俄罗斯政府在街上放了800只狮子和老虎来防止民众外出🐯🦁️战斗民族抗肺炎就是这么朴实无华普京总统就是那么硬汉可爱😊 2荆门·京山县   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
381,【#意大利总理宣布将进入第二阶段#，#意大利全国5月4日起逐步重启#】意大利时间4月26日晚，意大利总理孔特召开发布会宣布国家将进入与病毒共存的抗疫“第二阶段”。孔特宣布“第二阶段”复工的具体措施为，5月4日开始，民众可以在大区内活动，公园再次开放；5月18日起，零售业、博物馆、体育训练场所可以重新开放；6月1日起，酒吧、餐馆允许堂,True
386,【复工后首次主持记者会，#约翰逊称英国已度过疫情高峰#】4月30日，英国首相#约翰逊复工后首次主持记者会#。他表示，当日英国新增新冠肺炎死亡674例，全国累计死亡26711例，英国目前已度过疫情高峰，将于下周宣布未来的抗疫计划。目前，英国新冠肺炎死亡人数为欧洲第二、全球第三，仅次于美国和意大利。（强薇）L海客新闻的秒拍视频,True
370,【人民日报评论员：#病毒溯源要以科学为依据#】4月21日，针对近期在媒体和社交平台上流传的一些有关新冠病毒起源的谬论，世界卫生组织发言人表示，所有已知证据都表明新冠病毒不是经实验室人工干预或制造而来的。世卫组织欢迎各国科研人员努力寻找新冠病毒来源。这一郑重表态，是对科学的尊重，是对谬误的澄清，有力回应了国际上有关谬论和阴谋论，有利于,True
664,O次新股王牌大游资昨天晚上，卫生部新闻局发布中国疫情再次暴发可能性很大。外国人大量从陆地拥入。   航空口岸管住了，陆地口岸大批涌进，深圳、珠海口岸大批人流入关。广西昨天一天从陆地口岸入境10多万，好多华人改道从越南和缅甸入境。东南亚检测能力落后，大部分都根本不检测，死了都不知道，爆发风险非常大。一旦失控，大量难民会通过陆路拥入中国,False
442,一手消息，大家请注意啦！#全国确诊新型肺炎病例#坐标河南信阳，跟武汉隔了一座山的距离，已经要封城了，已经有人开始抢超市米面了。病例应该比公布的要多些，信息更新没这么快。   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
68,【一家四口都在抗疫一线！#90后医护夫妻偶遇却不敢拥抱#】90后护士肖佳蔚是西安市第八医院的护士，她的丈夫是医院信息科的工作人员，父亲是检验科的医生，母亲是供应室的护士。疫情发生以来，肖佳蔚一家四口都坚守在抗疫一线。由于上班时间不同，一家人平时很难见面。2月14日上午，肖佳蔚跟丈夫在医院隔离区偶遇。他们想拥抱一下却有些害怕，最后选择,True
408,【#美市长称去年感染过新冠病毒并检出抗体#】据美媒，美国新泽西州贝尔维尔市长迈克尔·梅勒姆4月30日称，自己去年就已感染新冠病毒。梅勒姆去年11月前往大西洋城参加会议后开始出现症状且“从未如此严重”。4月29日，血液抗体检测显示梅勒姆已有新冠病毒抗体。随后他发表声明宣布检测结果，并认为此前许多重症流感很可能就是新冠病毒。O网页链接,True
603,美国这个储备，当真是打仗的架势啊，谁会想到会在军舰上建立这么多病房。明显就是为了远程作战时候的准备。如果不是这次病毒，谁能想到人家的底牌，我们一直以为十天建一个医院就很牛了，结果人家一下子就来了十艘，还是早有准备的美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。—,False
121,【#印尼确诊2例新冠肺炎#】据印度尼西亚《罗盘报》报道，印尼总统佐科2日宣布，印尼本土确诊2名新冠病毒感染者。据悉，此次确诊的两人与此前从日本来印尼旅游后回国确诊的患者曾有过接触。佐科说：“事实证明，印尼本土确诊的两名患者与之前那名日本游客有关，她们分别是一位64岁的母亲和31岁的女儿。”佐科并未透露印尼这两名患者所处的确切位置，但,True
415,【#吉林新增本土病例1例#】5月7日0-24时，吉林省新增本地确诊病例1例。该本地病例系舒兰市人，女，45岁，住址为舒兰市北城街道供销联社住宅楼。5月6日因发热到舒兰市人民医院发热门诊就诊。5月7日新冠病毒核酸检测阳性，经省、市专家组会诊，诊断为新冠肺炎确诊病例。目前有关部门正在通过流行病学调查等多种方法对其感染来源进行追踪调查。O,True
